idx	contrast_role	source	species	chrom	start	end	label_name	model	score_name	chunk_start	chunk_end	original_score	occluded_score	delta_score	sf5_best_main4
1407	high_score_strict_bg_vs_matched_bg:case	high_score_strict_bg	western_honey_bee	GroupUn	144980	145492	HighScoreUnannotated	sf5	sf5_best_main4_frac	384	448	0.0	0.0	0.0	SINE
1407	high_score_strict_bg_vs_matched_bg:case	high_score_strict_bg	western_honey_bee	GroupUn	144980	145492	HighScoreUnannotated	binary	binary_te_mean	448	512	0.1644139587879181	0.17865055799484253	-0.014236599206924438	SINE
1407	high_score_strict_bg_vs_matched_bg:case	high_score_strict_bg	western_honey_bee	GroupUn	144980	145492	HighScoreUnannotated	sf5	sf5_best_main4_frac	448	512	0.0	0.0	0.0	SINE
1254	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	2143051	2143563	BG	binary	binary_te_mean	original	original	0.016360675916075706	0.016360675916075706	0.0	SINE
1254	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	2143051	2143563	BG	sf5	sf5_best_main4_frac	original	original	0.0	0.0	0.0	SINE
1254	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	2143051	2143563	BG	binary	binary_te_mean	0	64	0.016360675916075706	0.008301399648189545	0.008059276267886162	SINE
1254	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	2143051	2143563	BG	sf5	sf5_best_main4_frac	0	64	0.0	0.0	0.0	SINE
1254	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	2143051	2143563	BG	binary	binary_te_mean	64	128	0.016360675916075706	0.0225224569439888	-0.006161781027913094	SINE
1254	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	2143051	2143563	BG	sf5	sf5_best_main4_frac	64	128	0.0	0.0	0.0	SINE
1254	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	2143051	2143563	BG	binary	binary_te_mean	128	192	0.016360675916075706	0.010703431442379951	0.005657244473695755	SINE
1254	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	2143051	2143563	BG	sf5	sf5_best_main4_frac	128	192	0.0	0.0	0.0	SINE
1254	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	2143051	2143563	BG	binary	binary_te_mean	192	256	0.016360675916075706	0.008817777037620544	0.007542898878455162	SINE
1254	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	2143051	2143563	BG	sf5	sf5_best_main4_frac	192	256	0.0	0.0	0.0	SINE
1254	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	2143051	2143563	BG	binary	binary_te_mean	256	320	0.016360675916075706	0.04486636444926262	-0.028505688533186913	SINE
1254	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	2143051	2143563	BG	sf5	sf5_best_main4_frac	256	320	0.0	0.0	0.0	SINE
1254	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	2143051	2143563	BG	binary	binary_te_mean	320	384	0.016360675916075706	0.010621841996908188	0.005738833919167519	SINE
1254	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	2143051	2143563	BG	sf5	sf5_best_main4_frac	320	384	0.0	0.15625	-0.15625	SINE
1254	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	2143051	2143563	BG	binary	binary_te_mean	384	448	0.016360675916075706	0.004646121058613062	0.011714554857462645	SINE
1254	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	2143051	2143563	BG	sf5	sf5_best_main4_frac	384	448	0.0	0.0	0.0	SINE
1254	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	2143051	2143563	BG	binary	binary_te_mean	448	512	0.016360675916075706	0.033939361572265625	-0.01757868565618992	SINE
1254	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	2143051	2143563	BG	sf5	sf5_best_main4_frac	448	512	0.0	0.0	0.0	SINE
1408	high_score_strict_bg_vs_matched_bg:case	high_score_strict_bg	western_honey_bee	GroupUn	2179275	2179787	HighScoreUnannotated	binary	binary_te_mean	original	original	0.0033119493164122105	0.0033119493164122105	0.0	SINE
1408	high_score_strict_bg_vs_matched_bg:case	high_score_strict_bg	western_honey_bee	GroupUn	2179275	2179787	HighScoreUnannotated	sf5	sf5_best_main4_frac	original	original	0.0	0.0	0.0	SINE
1408	high_score_strict_bg_vs_matched_bg:case	high_score_strict_bg	western_honey_bee	GroupUn	2179275	2179787	HighScoreUnannotated	binary	binary_te_mean	0	64	0.0033119493164122105	0.0023468665312975645	0.000965082785114646	SINE
1408	high_score_strict_bg_vs_matched_bg:case	high_score_strict_bg	western_honey_bee	GroupUn	2179275	2179787	HighScoreUnannotated	sf5	sf5_best_main4_frac	0	64	0.0	0.0	0.0	SINE
1408	high_score_strict_bg_vs_matched_bg:case	high_score_strict_bg	western_honey_bee	GroupUn	2179275	2179787	HighScoreUnannotated	binary	binary_te_mean	64	128	0.0033119493164122105	0.0033444943837821484	-3.25450673699379e-05	SINE
1408	high_score_strict_bg_vs_matched_bg:case	high_score_strict_bg	western_honey_bee	GroupUn	2179275	2179787	HighScoreUnannotated	sf5	sf5_best_main4_frac	64	128	0.0	0.0	0.0	SINE
1408	high_score_strict_bg_vs_matched_bg:case	high_score_strict_bg	western_honey_bee	GroupUn	2179275	2179787	HighScoreUnannotated	binary	binary_te_mean	128	192	0.0033119493164122105	0.002809743629768491	0.0005022056866437197	SINE
1408	high_score_strict_bg_vs_matched_bg:case	high_score_strict_bg	western_honey_bee	GroupUn	2179275	2179787	HighScoreUnannotated	sf5	sf5_best_main4_frac	128	192	0.0	0.0	0.0	SINE
1408	high_score_strict_bg_vs_matched_bg:case	high_score_strict_bg	western_honey_bee	GroupUn	2179275	2179787	HighScoreUnannotated	binary	binary_te_mean	192	256	0.0033119493164122105	0.002363535575568676	0.0009484137408435345	SINE
1408	high_score_strict_bg_vs_matched_bg:case	high_score_strict_bg	western_honey_bee	GroupUn	2179275	2179787	HighScoreUnannotated	sf5	sf5_best_main4_frac	192	256	0.0	0.0	0.0	SINE
1408	high_score_strict_bg_vs_matched_bg:case	high_score_strict_bg	western_honey_bee	GroupUn	2179275	2179787	HighScoreUnannotated	binary	binary_te_mean	256	320	0.0033119493164122105	0.0030577844008803368	0.0002541649155318737	SINE
1408	high_score_strict_bg_vs_matched_bg:case	high_score_strict_bg	western_honey_bee	GroupUn	2179275	2179787	HighScoreUnannotated	sf5	sf5_best_main4_frac	256	320	0.0	0.0	0.0	SINE
1408	high_score_strict_bg_vs_matched_bg:case	high_score_strict_bg	western_honey_bee	GroupUn	2179275	2179787	HighScoreUnannotated	binary	binary_te_mean	320	384	0.0033119493164122105	0.00210778322070837	0.0012041660957038403	SINE
1408	high_score_strict_bg_vs_matched_bg:case	high_score_strict_bg	western_honey_bee	GroupUn	2179275	2179787	HighScoreUnannotated	sf5	sf5_best_main4_frac	320	384	0.0	0.0	0.0	SINE
1408	high_score_strict_bg_vs_matched_bg:case	high_score_strict_bg	western_honey_bee	GroupUn	2179275	2179787	HighScoreUnannotated	binary	binary_te_mean	384	448	0.0033119493164122105	0.002665085718035698	0.0006468635983765125	SINE
1408	high_score_strict_bg_vs_matched_bg:case	high_score_strict_bg	western_honey_bee	GroupUn	2179275	2179787	HighScoreUnannotated	sf5	sf5_best_main4_frac	384	448	0.0	0.0	0.0	SINE
1408	high_score_strict_bg_vs_matched_bg:case	high_score_strict_bg	western_honey_bee	GroupUn	2179275	2179787	HighScoreUnannotated	binary	binary_te_mean	448	512	0.0033119493164122105	0.0033945958130061626	-8.264649659395218e-05	SINE
1408	high_score_strict_bg_vs_matched_bg:case	high_score_strict_bg	western_honey_bee	GroupUn	2179275	2179787	HighScoreUnannotated	sf5	sf5_best_main4_frac	448	512	0.0	0.0	0.0	SINE
1316	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	4895610	4896122	BG	binary	binary_te_mean	original	original	0.0026916530914604664	0.0026916530914604664	0.0	SINE
1316	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	4895610	4896122	BG	sf5	sf5_best_main4_frac	original	original	0.0	0.0	0.0	SINE
1316	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	4895610	4896122	BG	binary	binary_te_mean	0	64	0.0026916530914604664	0.0029351660050451756	-0.00024351291358470917	SINE
1316	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	4895610	4896122	BG	sf5	sf5_best_main4_frac	0	64	0.0	0.0	0.0	SINE
1316	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	4895610	4896122	BG	binary	binary_te_mean	64	128	0.0026916530914604664	0.0025064898654818535	0.0001851632259786129	SINE
1316	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	4895610	4896122	BG	sf5	sf5_best_main4_frac	64	128	0.0	0.0	0.0	SINE
1316	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	4895610	4896122	BG	binary	binary_te_mean	128	192	0.0026916530914604664	0.0018929122015833855	0.0007987408898770809	SINE
1316	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	4895610	4896122	BG	sf5	sf5_best_main4_frac	128	192	0.0	0.0	0.0	SINE
1316	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	4895610	4896122	BG	binary	binary_te_mean	192	256	0.0026916530914604664	0.002189786173403263	0.0005018669180572033	SINE
1316	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	4895610	4896122	BG	sf5	sf5_best_main4_frac	192	256	0.0	0.0	0.0	SINE
1316	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	4895610	4896122	BG	binary	binary_te_mean	256	320	0.0026916530914604664	0.0021470943465828896	0.0005445587448775768	SINE
1316	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	4895610	4896122	BG	sf5	sf5_best_main4_frac	256	320	0.0	0.0	0.0	SINE
1316	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	4895610	4896122	BG	binary	binary_te_mean	320	384	0.0026916530914604664	0.0019996522460132837	0.0006920008454471827	SINE
1316	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	4895610	4896122	BG	sf5	sf5_best_main4_frac	320	384	0.0	0.0	0.0	SINE
1316	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	4895610	4896122	BG	binary	binary_te_mean	384	448	0.0026916530914604664	0.0022404820192605257	0.0004511710721999407	SINE
1316	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	4895610	4896122	BG	sf5	sf5_best_main4_frac	384	448	0.0	0.0	0.0	SINE
1316	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	4895610	4896122	BG	binary	binary_te_mean	448	512	0.0026916530914604664	0.006491014733910561	-0.0037993616424500942	SINE
1316	high_score_strict_bg_vs_matched_bg:control	background_strict_negative	western_honey_bee	GroupUn	4895610	4896122	BG	sf5	sf5_best_main4_frac	448	512	0.0	0.0	0.0	SINE
50	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr22	40972774	40973286	Unknown	binary	binary_te_mean	original	original	0.713335394859314	0.713335394859314	0.0	DNA
50	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr22	40972774	40973286	Unknown	sf5	sf5_best_main4_frac	original	original	0.880859375	0.880859375	0.0	DNA
50	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr22	40972774	40973286	Unknown	binary	binary_te_mean	0	64	0.713335394859314	0.4485588073730469	0.2647765874862671	DNA
50	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr22	40972774	40973286	Unknown	sf5	sf5_best_main4_frac	0	64	0.880859375	0.724609375	0.15625	DNA
50	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr22	40972774	40973286	Unknown	binary	binary_te_mean	64	128	0.713335394859314	0.5630382299423218	0.1502971649169922	DNA
50	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr22	40972774	40973286	Unknown	sf5	sf5_best_main4_frac	64	128	0.880859375	0.75	0.130859375	DNA
50	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr22	40972774	40973286	Unknown	binary	binary_te_mean	128	192	0.713335394859314	0.6091825366020203	0.1041528582572937	DNA
50	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr22	40972774	40973286	Unknown	sf5	sf5_best_main4_frac	128	192	0.880859375	0.70703125	0.173828125	DNA
50	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr22	40972774	40973286	Unknown	binary	binary_te_mean	192	256	0.713335394859314	0.6768852472305298	0.03645014762878418	DNA
50	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr22	40972774	40973286	Unknown	sf5	sf5_best_main4_frac	192	256	0.880859375	0.654296875	0.2265625	DNA
50	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr22	40972774	40973286	Unknown	binary	binary_te_mean	256	320	0.713335394859314	0.6441068053245544	0.06922858953475952	DNA
50	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr22	40972774	40973286	Unknown	sf5	sf5_best_main4_frac	256	320	0.880859375	0.595703125	0.28515625	DNA
50	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr22	40972774	40973286	Unknown	binary	binary_te_mean	320	384	0.713335394859314	0.6578307747840881	0.05550462007522583	DNA
50	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr22	40972774	40973286	Unknown	sf5	sf5_best_main4_frac	320	384	0.880859375	0.5234375	0.357421875	DNA
50	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr22	40972774	40973286	Unknown	binary	binary_te_mean	384	448	0.713335394859314	0.6451292037963867	0.06820619106292725	DNA
50	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr22	40972774	40973286	Unknown	sf5	sf5_best_main4_frac	384	448	0.880859375	0.642578125	0.23828125	DNA
50	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr22	40972774	40973286	Unknown	binary	binary_te_mean	448	512	0.713335394859314	0.7376603484153748	-0.02432495355606079	DNA
50	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr22	40972774	40973286	Unknown	sf5	sf5_best_main4_frac	448	512	0.880859375	0.38671875	0.494140625	DNA
1003	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52067490	52068002	DNA	binary	binary_te_mean	original	original	0.9894920587539673	0.9894920587539673	0.0	DNA
1003	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52067490	52068002	DNA	sf5	sf5_best_main4_frac	original	original	1.0	1.0	0.0	DNA
1003	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52067490	52068002	DNA	binary	binary_te_mean	0	64	0.9894920587539673	0.8906589150428772	0.09883314371109009	DNA
1003	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52067490	52068002	DNA	sf5	sf5_best_main4_frac	0	64	1.0	0.896484375	0.103515625	DNA
1003	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52067490	52068002	DNA	binary	binary_te_mean	64	128	0.9894920587539673	0.9155384302139282	0.07395362854003906	DNA
1003	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52067490	52068002	DNA	sf5	sf5_best_main4_frac	64	128	1.0	0.966796875	0.033203125	DNA
1003	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52067490	52068002	DNA	binary	binary_te_mean	128	192	0.9894920587539673	0.91008460521698	0.0794074535369873	DNA
1003	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52067490	52068002	DNA	sf5	sf5_best_main4_frac	128	192	1.0	0.91796875	0.08203125	DNA
1003	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52067490	52068002	DNA	binary	binary_te_mean	192	256	0.9894920587539673	0.9675911068916321	0.021900951862335205	DNA
1003	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52067490	52068002	DNA	sf5	sf5_best_main4_frac	192	256	1.0	1.0	0.0	DNA
1003	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52067490	52068002	DNA	binary	binary_te_mean	256	320	0.9894920587539673	0.8772495985031128	0.11224246025085449	DNA
1003	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52067490	52068002	DNA	sf5	sf5_best_main4_frac	256	320	1.0	0.892578125	0.107421875	DNA
1003	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52067490	52068002	DNA	binary	binary_te_mean	320	384	0.9894920587539673	0.980837345123291	0.00865471363067627	DNA
1003	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52067490	52068002	DNA	sf5	sf5_best_main4_frac	320	384	1.0	1.0	0.0	DNA
1003	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52067490	52068002	DNA	binary	binary_te_mean	384	448	0.9894920587539673	0.9868689775466919	0.0026230812072753906	DNA
1003	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52067490	52068002	DNA	sf5	sf5_best_main4_frac	384	448	1.0	1.0	0.0	DNA
1003	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52067490	52068002	DNA	binary	binary_te_mean	448	512	0.9894920587539673	0.9097517132759094	0.07974034547805786	DNA
1003	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	52067490	52068002	DNA	sf5	sf5_best_main4_frac	448	512	1.0	1.0	0.0	DNA
86	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr21	36049002	36049514	Unknown	binary	binary_te_mean	original	original	0.9965314865112305	0.9965314865112305	0.0	DNA
86	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr21	36049002	36049514	Unknown	sf5	sf5_best_main4_frac	original	original	0.82421875	0.82421875	0.0	DNA
86	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr21	36049002	36049514	Unknown	binary	binary_te_mean	0	64	0.9965314865112305	0.8890731334686279	0.10745835304260254	DNA
86	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr21	36049002	36049514	Unknown	sf5	sf5_best_main4_frac	0	64	0.82421875	0.76953125	0.0546875	DNA
86	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr21	36049002	36049514	Unknown	binary	binary_te_mean	64	128	0.9965314865112305	0.9343515634536743	0.06217992305755615	DNA
86	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr21	36049002	36049514	Unknown	sf5	sf5_best_main4_frac	64	128	0.82421875	0.833984375	-0.009765625	DNA
86	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr21	36049002	36049514	Unknown	binary	binary_te_mean	128	192	0.9965314865112305	0.9281877279281616	0.06834375858306885	DNA
86	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr21	36049002	36049514	Unknown	sf5	sf5_best_main4_frac	128	192	0.82421875	0.349609375	0.474609375	DNA
86	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr21	36049002	36049514	Unknown	binary	binary_te_mean	192	256	0.9965314865112305	0.9914911985397339	0.005040287971496582	DNA
86	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr21	36049002	36049514	Unknown	sf5	sf5_best_main4_frac	192	256	0.82421875	0.58203125	0.2421875	DNA
86	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr21	36049002	36049514	Unknown	binary	binary_te_mean	256	320	0.9965314865112305	0.9492706656455994	0.047260820865631104	DNA
86	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr21	36049002	36049514	Unknown	sf5	sf5_best_main4_frac	256	320	0.82421875	0.7421875	0.08203125	DNA
86	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr21	36049002	36049514	Unknown	binary	binary_te_mean	320	384	0.9965314865112305	0.9109752178192139	0.0855562686920166	DNA
86	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr21	36049002	36049514	Unknown	sf5	sf5_best_main4_frac	320	384	0.82421875	0.578125	0.24609375	DNA
86	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr21	36049002	36049514	Unknown	binary	binary_te_mean	384	448	0.9965314865112305	0.9324657320976257	0.06406575441360474	DNA
86	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr21	36049002	36049514	Unknown	sf5	sf5_best_main4_frac	384	448	0.82421875	0.26171875	0.5625	DNA
86	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr21	36049002	36049514	Unknown	binary	binary_te_mean	448	512	0.9965314865112305	0.8872247934341431	0.1093066930770874	DNA
86	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chr21	36049002	36049514	Unknown	sf5	sf5_best_main4_frac	448	512	0.82421875	0.22265625	0.6015625	DNA
626	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	22802939	22803451	DNA	binary	binary_te_mean	original	original	0.9964102506637573	0.9964102506637573	0.0	DNA
626	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	22802939	22803451	DNA	sf5	sf5_best_main4_frac	original	original	1.0	1.0	0.0	DNA
626	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	22802939	22803451	DNA	binary	binary_te_mean	0	64	0.9964102506637573	0.8801318407058716	0.11627840995788574	DNA
626	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	22802939	22803451	DNA	sf5	sf5_best_main4_frac	0	64	1.0	0.904296875	0.095703125	DNA
626	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	22802939	22803451	DNA	binary	binary_te_mean	64	128	0.9964102506637573	0.9104846715927124	0.08592557907104492	DNA
626	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	22802939	22803451	DNA	sf5	sf5_best_main4_frac	64	128	1.0	0.982421875	0.017578125	DNA
626	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	22802939	22803451	DNA	binary	binary_te_mean	128	192	0.9964102506637573	0.8990079760551453	0.09740227460861206	DNA
626	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	22802939	22803451	DNA	sf5	sf5_best_main4_frac	128	192	1.0	0.994140625	0.005859375	DNA
626	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	22802939	22803451	DNA	binary	binary_te_mean	192	256	0.9964102506637573	0.9006503224372864	0.09575992822647095	DNA
626	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	22802939	22803451	DNA	sf5	sf5_best_main4_frac	192	256	1.0	1.0	0.0	DNA
626	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	22802939	22803451	DNA	binary	binary_te_mean	256	320	0.9964102506637573	0.8137760162353516	0.18263423442840576	DNA
626	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	22802939	22803451	DNA	sf5	sf5_best_main4_frac	256	320	1.0	0.54296875	0.45703125	DNA
626	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	22802939	22803451	DNA	binary	binary_te_mean	320	384	0.9964102506637573	0.9113419055938721	0.08506834506988525	DNA
626	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	22802939	22803451	DNA	sf5	sf5_best_main4_frac	320	384	1.0	1.0	0.0	DNA
626	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	22802939	22803451	DNA	binary	binary_te_mean	384	448	0.9964102506637573	0.9266524910926819	0.06975775957107544	DNA
626	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	22802939	22803451	DNA	sf5	sf5_best_main4_frac	384	448	1.0	1.0	0.0	DNA
626	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	22802939	22803451	DNA	binary	binary_te_mean	448	512	0.9964102506637573	0.8787729144096375	0.11763733625411987	DNA
626	unknown_main4like_vs_matched_known_main4:control	known_main4	human	chrX	22802939	22803451	DNA	sf5	sf5_best_main4_frac	448	512	1.0	1.0	0.0	DNA
137	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	47525386	47525898	Unknown	binary	binary_te_mean	original	original	0.9757319688796997	0.9757319688796997	0.0	DNA
137	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	47525386	47525898	Unknown	sf5	sf5_best_main4_frac	original	original	0.865234375	0.865234375	0.0	DNA
137	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	47525386	47525898	Unknown	binary	binary_te_mean	0	64	0.9757319688796997	0.874414324760437	0.1013176441192627	DNA
137	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	47525386	47525898	Unknown	sf5	sf5_best_main4_frac	0	64	0.865234375	0.48046875	0.384765625	DNA
137	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	47525386	47525898	Unknown	binary	binary_te_mean	64	128	0.9757319688796997	0.8576084971427917	0.11812347173690796	DNA
137	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	47525386	47525898	Unknown	sf5	sf5_best_main4_frac	64	128	0.865234375	0.611328125	0.25390625	DNA
137	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	47525386	47525898	Unknown	binary	binary_te_mean	128	192	0.9757319688796997	0.8975902795791626	0.07814168930053711	DNA
137	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	47525386	47525898	Unknown	sf5	sf5_best_main4_frac	128	192	0.865234375	0.36328125	0.501953125	DNA
137	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	47525386	47525898	Unknown	binary	binary_te_mean	192	256	0.9757319688796997	0.9294955730438232	0.046236395835876465	DNA
137	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	47525386	47525898	Unknown	sf5	sf5_best_main4_frac	192	256	0.865234375	0.54296875	0.322265625	DNA
137	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	47525386	47525898	Unknown	binary	binary_te_mean	256	320	0.9757319688796997	0.8963613510131836	0.07937061786651611	DNA
137	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	47525386	47525898	Unknown	sf5	sf5_best_main4_frac	256	320	0.865234375	0.21875	0.646484375	DNA
137	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	47525386	47525898	Unknown	binary	binary_te_mean	320	384	0.9757319688796997	0.8911385536193848	0.08459341526031494	DNA
137	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	47525386	47525898	Unknown	sf5	sf5_best_main4_frac	320	384	0.865234375	0.171875	0.693359375	DNA
137	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	47525386	47525898	Unknown	binary	binary_te_mean	384	448	0.9757319688796997	0.8775684237480164	0.09816354513168335	DNA
137	unknown_main4like_vs_matched_known_main4:case	unknown_annotation	human	chrX	47525386	47525898	Unknown	sf5	sf5_best_main4_frac	384	448	0.865234375	0.13671875	0.728515625	DNA
