package_id	atom_id	seqid	start0	end0	overlap_role	package_censored	name	score	strand	source	attributes
S1-00058	P3:2R:4677335:4677336	2R	4677335	4677336	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4677337:4677338	2R	4677337	4677338	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4677352:4677356	2R	4677352	4677356	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4677361:4677365	2R	4677361	4677365	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4677367:4677370	2R	4677367	4677370	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4677373:4677374	2R	4677373	4677374	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4677375:4677376	2R	4677375	4677376	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4677377:4677383	2R	4677377	4677383	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4677384:4677394	2R	4677384	4677394	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4677395:4677404	2R	4677395	4677404	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4677407:4677409	2R	4677407	4677409	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4677411:4677412	2R	4677411	4677412	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4677413:4677417	2R	4677413	4677417	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4677418:4677419	2R	4677418	4677419	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4677421:4677422	2R	4677421	4677422	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4677432:4677433	2R	4677432	4677433	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4677438:4677453	2R	4677438	4677453	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4677455:4677473	2R	4677455	4677473	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4677474:4677488	2R	4677474	4677488	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4677489:4677514	2R	4677489	4677514	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4677515:4677591	2R	4677515	4677591	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4677593:4677596	2R	4677593	4677596	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4677597:4677599	2R	4677597	4677599	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4677600:4677607	2R	4677600	4677607	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4677608:4677632	2R	4677608	4677632	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4678114:4678115	2R	4678114	4678115	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4678117:4678123	2R	4678117	4678123	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4678124:4678125	2R	4678124	4678125	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4678128:4678129	2R	4678128	4678129	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4678140:4678145	2R	4678140	4678145	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4678148:4678149	2R	4678148	4678149	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4678153:4678155	2R	4678153	4678155	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4678157:4678359	2R	4678157	4678359	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4678360:4678377	2R	4678360	4678377	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4678378:4678407	2R	4678378	4678407	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4678408:4678412	2R	4678408	4678412	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4678413:4678414	2R	4678413	4678414	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4678415:4678419	2R	4678415	4678419	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4678520:4678521	2R	4678520	4678521	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4678530:4678531	2R	4678530	4678531	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4678539:4678541	2R	4678539	4678541	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4678542:4678547	2R	4678542	4678547	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4678548:4678599	2R	4678548	4678599	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4678600:4678618	2R	4678600	4678618	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4678619:4678620	2R	4678619	4678620	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4678621:4678622	2R	4678621	4678622	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4679825:4679828	2R	4679825	4679828	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4679832:4679835	2R	4679832	4679835	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4679836:4679837	2R	4679836	4679837	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4679839:4679843	2R	4679839	4679843	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4679844:4680040	2R	4679844	4680040	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4680041:4680042	2R	4680041	4680042	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4680043:4680060	2R	4680043	4680060	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4680061:4680062	2R	4680061	4680062	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4680063:4680065	2R	4680063	4680065	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4680067:4680135	2R	4680067	4680135	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4680137:4680149	2R	4680137	4680149	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4680150:4680260	2R	4680150	4680260	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4680262:4680272	2R	4680262	4680272	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4680274:4680462	2R	4680274	4680462	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4680463:4680900	2R	4680463	4680900	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4680901:4680930	2R	4680901	4680930	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4680932:4680996	2R	4680932	4680996	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4680997:4681005	2R	4680997	4681005	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4681006:4681008	2R	4681006	4681008	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4681009:4681017	2R	4681009	4681017	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4681018:4681022	2R	4681018	4681022	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4681024:4681029	2R	4681024	4681029	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4681030:4682265	2R	4681030	4682265	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4682266:4682403	2R	4682266	4682403	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4682406:4682447	2R	4682406	4682447	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4682449:4682462	2R	4682449	4682462	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4682463:4682474	2R	4682463	4682474	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4682475:4682492	2R	4682475	4682492	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4682493:4682494	2R	4682493	4682494	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4682495:4682517	2R	4682495	4682517	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4682519:4682521	2R	4682519	4682521	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4682522:4682537	2R	4682522	4682537	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4682538:4682599	2R	4682538	4682599	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4682600:4682860	2R	4682600	4682860	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4682861:4684026	2R	4682861	4684026	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684028:4684032	2R	4684028	4684032	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684033:4684038	2R	4684033	4684038	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684039:4684044	2R	4684039	4684044	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684045:4684050	2R	4684045	4684050	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684052:4684057	2R	4684052	4684057	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684066:4684068	2R	4684066	4684068	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684073:4684074	2R	4684073	4684074	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684075:4684078	2R	4684075	4684078	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684085:4684086	2R	4684085	4684086	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684088:4684089	2R	4684088	4684089	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684090:4684094	2R	4684090	4684094	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684099:4684101	2R	4684099	4684101	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684103:4684104	2R	4684103	4684104	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684109:4684113	2R	4684109	4684113	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684115:4684116	2R	4684115	4684116	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684117:4684119	2R	4684117	4684119	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684126:4684127	2R	4684126	4684127	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684129:4684130	2R	4684129	4684130	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684133:4684138	2R	4684133	4684138	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684140:4684142	2R	4684140	4684142	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684143:4684146	2R	4684143	4684146	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684151:4684153	2R	4684151	4684153	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684154:4684155	2R	4684154	4684155	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684157:4684158	2R	4684157	4684158	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684159:4684165	2R	4684159	4684165	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684166:4684167	2R	4684166	4684167	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684168:4684170	2R	4684168	4684170	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684174:4684176	2R	4684174	4684176	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684178:4684182	2R	4684178	4684182	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684184:4684200	2R	4684184	4684200	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684201:4684202	2R	4684201	4684202	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684203:4684215	2R	4684203	4684215	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684216:4684218	2R	4684216	4684218	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684223:4684225	2R	4684223	4684225	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684229:4684233	2R	4684229	4684233	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684235:4684237	2R	4684235	4684237	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684238:4684239	2R	4684238	4684239	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684249:4684251	2R	4684249	4684251	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684254:4684259	2R	4684254	4684259	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684267:4684270	2R	4684267	4684270	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684274:4684278	2R	4684274	4684278	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684279:4684287	2R	4684279	4684287	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684288:4684289	2R	4684288	4684289	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684292:4684296	2R	4684292	4684296	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684297:4684303	2R	4684297	4684303	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684304:4684308	2R	4684304	4684308	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684311:4684313	2R	4684311	4684313	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684316:4684327	2R	4684316	4684327	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684328:4684329	2R	4684328	4684329	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684331:4684332	2R	4684331	4684332	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684333:4684401	2R	4684333	4684401	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684402:4684509	2R	4684402	4684509	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684510:4684535	2R	4684510	4684535	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684536:4684578	2R	4684536	4684578	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684579:4684596	2R	4684579	4684596	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684598:4684605	2R	4684598	4684605	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684606:4684607	2R	4684606	4684607	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684609:4684617	2R	4684609	4684617	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684618:4684620	2R	4684618	4684620	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684621:4684623	2R	4684621	4684623	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684624:4684641	2R	4684624	4684641	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684642:4684648	2R	4684642	4684648	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684649:4684665	2R	4684649	4684665	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684667:4684668	2R	4684667	4684668	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684669:4684672	2R	4684669	4684672	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684673:4684677	2R	4684673	4684677	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684678:4684683	2R	4684678	4684683	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684684:4684689	2R	4684684	4684689	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684690:4684692	2R	4684690	4684692	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684693:4684701	2R	4684693	4684701	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684702:4684875	2R	4684702	4684875	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4684876:4685055	2R	4684876	4685055	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685058:4685075	2R	4685058	4685075	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685077:4685087	2R	4685077	4685087	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685088:4685089	2R	4685088	4685089	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685090:4685092	2R	4685090	4685092	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685093:4685094	2R	4685093	4685094	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685100:4685101	2R	4685100	4685101	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685103:4685107	2R	4685103	4685107	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685109:4685112	2R	4685109	4685112	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685114:4685116	2R	4685114	4685116	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685117:4685119	2R	4685117	4685119	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685120:4685121	2R	4685120	4685121	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685122:4685123	2R	4685122	4685123	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685124:4685125	2R	4685124	4685125	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685128:4685137	2R	4685128	4685137	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685139:4685140	2R	4685139	4685140	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685141:4685149	2R	4685141	4685149	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685150:4685152	2R	4685150	4685152	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685153:4685164	2R	4685153	4685164	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685165:4685170	2R	4685165	4685170	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685173:4685174	2R	4685173	4685174	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685175:4685176	2R	4685175	4685176	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685182:4685183	2R	4685182	4685183	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685184:4685185	2R	4685184	4685185	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685191:4685193	2R	4685191	4685193	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685373:4685375	2R	4685373	4685375	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685379:4685382	2R	4685379	4685382	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685392:4685394	2R	4685392	4685394	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685397:4685401	2R	4685397	4685401	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685403:4685405	2R	4685403	4685405	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685417:4685420	2R	4685417	4685420	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685421:4685423	2R	4685421	4685423	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685425:4685426	2R	4685425	4685426	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685443:4685445	2R	4685443	4685445	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685448:4685449	2R	4685448	4685449	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685467:4685468	2R	4685467	4685468	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685469:4685471	2R	4685469	4685471	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685488:4685489	2R	4685488	4685489	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685505:4685506	2R	4685505	4685506	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685507:4685508	2R	4685507	4685508	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685512:4685515	2R	4685512	4685515	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685517:4685518	2R	4685517	4685518	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685531:4685532	2R	4685531	4685532	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685535:4685540	2R	4685535	4685540	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685575:4685578	2R	4685575	4685578	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685579:4685584	2R	4685579	4685584	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685586:4685587	2R	4685586	4685587	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685599:4685600	2R	4685599	4685600	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685601:4685602	2R	4685601	4685602	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685604:4685606	2R	4685604	4685606	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685626:4685627	2R	4685626	4685627	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685630:4685632	2R	4685630	4685632	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685649:4685650	2R	4685649	4685650	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685667:4685668	2R	4685667	4685668	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685670:4685671	2R	4685670	4685671	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685805:4685806	2R	4685805	4685806	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4685824:4687151	2R	4685824	4687151	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687152:4687155	2R	4687152	4687155	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687156:4687159	2R	4687156	4687159	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687161:4687162	2R	4687161	4687162	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687163:4687164	2R	4687163	4687164	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687165:4687168	2R	4687165	4687168	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687169:4687170	2R	4687169	4687170	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687172:4687178	2R	4687172	4687178	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687179:4687181	2R	4687179	4687181	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687182:4687183	2R	4687182	4687183	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687184:4687186	2R	4687184	4687186	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687191:4687202	2R	4687191	4687202	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687203:4687204	2R	4687203	4687204	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687205:4687206	2R	4687205	4687206	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687360:4687361	2R	4687360	4687361	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687504:4687505	2R	4687504	4687505	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687556:4687558	2R	4687556	4687558	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687562:4687566	2R	4687562	4687566	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687569:4687572	2R	4687569	4687572	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687573:4687577	2R	4687573	4687577	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687582:4687583	2R	4687582	4687583	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687585:4687606	2R	4687585	4687606	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687609:4687614	2R	4687609	4687614	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687615:4687625	2R	4687615	4687625	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687626:4687633	2R	4687626	4687633	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687634:4687635	2R	4687634	4687635	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687636:4687639	2R	4687636	4687639	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687641:4687642	2R	4687641	4687642	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687643:4687649	2R	4687643	4687649	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687650:4687651	2R	4687650	4687651	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687652:4687653	2R	4687652	4687653	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687655:4687658	2R	4687655	4687658	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687659:4687663	2R	4687659	4687663	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687664:4687766	2R	4687664	4687766	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687767:4687771	2R	4687767	4687771	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687775:4687776	2R	4687775	4687776	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687777:4687780	2R	4687777	4687780	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687781:4687783	2R	4687781	4687783	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687787:4687789	2R	4687787	4687789	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687791:4687792	2R	4687791	4687792	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687794:4687795	2R	4687794	4687795	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687797:4687798	2R	4687797	4687798	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687804:4687805	2R	4687804	4687805	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687809:4687810	2R	4687809	4687810	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687813:4687814	2R	4687813	4687814	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687816:4687817	2R	4687816	4687817	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687818:4687819	2R	4687818	4687819	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687822:4687830	2R	4687822	4687830	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687831:4687833	2R	4687831	4687833	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687835:4687840	2R	4687835	4687840	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687842:4687844	2R	4687842	4687844	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687847:4687851	2R	4687847	4687851	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687856:4687857	2R	4687856	4687857	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687863:4687864	2R	4687863	4687864	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687872:4687874	2R	4687872	4687874	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687875:4687876	2R	4687875	4687876	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687883:4687885	2R	4687883	4687885	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687887:4687889	2R	4687887	4687889	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687893:4687894	2R	4687893	4687894	contained	0	P3_prediction	.	.	P3	.
S1-00058	P3:2R:4687896:4687901	2R	4687896	4687901	contained	0	P3_prediction	.	.	P3	.
