package_id	feature_id	seqid	start1	end1	start0	end0	strand	length	flybase_name	header_md5	release	species
S1-00095	FBti0060631	2R	5247169	5247614	5247168	5247614	+	446	Cr1a{}2570	12cc073849a8d4aa448c0be82153b8b5	r6.68	Dmel
S1-00095	FBti0060637	2R	5248574	5249437	5248573	5249437	-	864	flea{}2576	669b67f6ad8c046412a383e12809656f	r6.68	Dmel
S1-00104	FBti0061292	2R	5435080	5435129	5435079	5435129	+	50	INE-1{}3231	c2331988fdaaae7c1a07c851aed8bd16	r6.68	Dmel
S1-00104	FBti0061294	2R	5437165	5437604	5437164	5437604	-	440	INE-1{}3233	346d7586a1127fa7c062a3d37f083747	r6.68	Dmel
S1-00104	FBti0061844	2R	5438373	5438471	5438372	5438471	+	99	Fw2{}3783	adce0798217ad7ce3ec789d222f4229a	r6.68	Dmel
S1-00104	FBti0061296	2R	5438666	5439216	5438665	5439216	+	551	INE-1{}3235	339d7a25a28bd9b5b635c5b2d7cf044c	r6.68	Dmel
S1-00104	FBti0061298	2R	5441673	5441799	5441672	5441799	-	127	INE-1{}3237	0c9905a6417e231e7e70fb686d6f3db8	r6.68	Dmel
S1-00104	FBti0061691	2R	5442384	5442526	5442383	5442526	-	143	1360{}3630	a5263a90673ed2ab73491057bd83d783	r6.68	Dmel
S1-00104	FBti0061660	2R	5442603	5444659	5442602	5444659	+	2057	Rt1b{}3599	44a3e1c63b6cc0a0c844f581c4774d83	r6.68	Dmel
S1-00104	FBti0061186	2R	5444806	5446285	5444805	5446285	+	1480	I{}3125	7bdf5aecb0203ba79a9c9bed9b0a99b7	r6.68	Dmel
S1-00104	FBti0060996	2R	5445114	5445364	5445113	5445364	-	251	INE-1{}2935	c2b739f2a164b0a7cae860fa652b12f8	r6.68	Dmel
S1-00104	FBti0060994	2R	5445384	5445502	5445383	5445502	-	119	INE-1{}2933	7b481f124a1a73c7093757166be363a8	r6.68	Dmel
S1-00104	FBti0061632	2R	5448411	5449467	5448410	5449467	-	1057	F{}3571	e7ab9c43ac400a7672b0a89b0935e870	r6.68	Dmel
S1-00104	FBti0018957	2R	5450138	5450988	5450137	5450988	-	851	baggins{}668	058974775902ff34ff1e8205f115c814	r6.68	Dmel
S1-00104	FBti0061717	2R	5451556	5451888	5451555	5451888	-	333	Cr1a{}3656	2fe8436c0a06c7819d57c617078baaf2	r6.68	Dmel
S1-00104	FBti0062305	2R	5453071	5453132	5453070	5453132	+	62	INE-1{}4244	092f7ca6e04113748339468484002c6f	r6.68	Dmel
S1-00104	FBti0062306	2R	5456182	5456592	5456181	5456592	-	411	INE-1{}4245	250f9442c6345a72d5db119bd41a7185	r6.68	Dmel
S1-00110	FBti0018894	2R	5521818	5523683	5521817	5523683	-	1866	Cr1a{}675	345887ec13bc5d65c2a1b798ed788451	r6.68	Dmel
S1-00110	FBti0062341	2R	5524239	5524510	5524238	5524510	-	272	INE-1{}4280	2044c535ec67bb16d18718a7b6df2535	r6.68	Dmel
S1-00110	FBti0062343	2R	5525234	5525339	5525233	5525339	-	106	INE-1{}4282	fd30f87559070f61c40e6184ec65dd05	r6.68	Dmel
S1-00110	FBti0062345	2R	5528042	5528632	5528041	5528632	-	591	INE-1{}4284	a640b2605cda28fcc2927a95a75753e7	r6.68	Dmel
S1-00110	FBti0062346	2R	5529323	5529350	5529322	5529350	+	28	INE-1{}4285	d437bccec7a41943e604f7f38f71a590	r6.68	Dmel
S1-00110	FBti0062472	2R	5529497	5529584	5529496	5529584	-	88	Cr1a{}4411	9d35c76ca8e794d69a3d53e580981464	r6.68	Dmel
S1-00110	FBti0062530	2R	5529611	5529959	5529610	5529959	+	349	Tc1-2{}4469	e321fe9ec34a53244a4037c04a2c1c46	r6.68	Dmel
S1-00110	FBti0019920	2R	5530033	5531163	5530032	5531163	-	1131	1360{}676	46333c2012c36f9a37393ec3dd317099	r6.68	Dmel
S1-00110	FBti0062473	2R	5531450	5531503	5531449	5531503	-	54	Cr1a{}4412	fe53a613e670151553d00d221f81a288	r6.68	Dmel
S1-00110	FBti0062458	2R	5532444	5536059	5532443	5536059	+	3616	Doc4{}4397	55c952c6520c9cbba49a2fa276af5ea9	r6.68	Dmel
S1-00110	FBti0063084	2R	5533960	5534579	5533959	5534579	+	620	gypsy8{}5023	f72c4d431ec1364ac0b49fa6092edb57	r6.68	Dmel
S1-00110	FBti0062399	2R	5535242	5535482	5535241	5535482	+	241	Doc{}4338	451c058149559a5727e06bc2359fd2ef	r6.68	Dmel
S1-00110	FBti0062401	2R	5536175	5536245	5536174	5536245	+	71	Doc{}4340	18cc9fed70f219b42e95e21068743e06	r6.68	Dmel
S1-00110	FBti0062408	2R	5537700	5538418	5537699	5538418	-	719	G4{}4347	fdba5b56c2535b0a5639d6d1fd08d2d2	r6.68	Dmel
S1-00110	FBti0062360	2R	5540832	5541001	5540831	5541001	+	170	INE-1{}4299	2a46473ecbd3886736e1fff5bc9cb6ac	r6.68	Dmel
S1-00110	FBti0018978	2R	5543245	5547271	5543244	5547271	+	4027	invader1{}677	befa222884da2d9ee91be32272e9afe6	r6.68	Dmel
S1-00113	FBti0063110	2R	5619144	5619636	5619143	5619636	-	493	micropia{}5049	869e4292d532765a6061f96f53e12c1d	r6.68	Dmel
S1-00113	FBti0063054	2R	5619637	5620606	5619636	5620606	-	970	invader6{}4993	03c791b673f15cd0b9024237243bbbe7	r6.68	Dmel
S1-00113	FBti0018984	2R	5622121	5627594	5622120	5627594	-	5474	invader3{}695	4590fabcc7217d549cce279ecb713a2b	r6.68	Dmel
S1-00113	FBti0019006	2R	5627749	5629243	5627748	5629243	+	1495	Rt1a{}696	8e7ad6cb8751d498d79476c48c595b86	r6.68	Dmel
S1-00113	FBti0059742	2R	5629244	5632964	5629243	5632964	+	3721	Cr1a{}1681	01bc6281226b308c9ae0a3fe299cd650	r6.68	Dmel
S1-00113	FBti0019935	2R	5629952	5630335	5629951	5630335	+	384	diver2{}698	73f9753c9844e9bae1d3799d33abc2dc	r6.68	Dmel
S1-00113	FBti0019937	2R	5630711	5631151	5630710	5631151	-	441	1360{}700	99ee6a86b6dfc46ff8385d9f167a11d7	r6.68	Dmel
S1-00113	FBti0062378	2R	5633062	5633317	5633061	5633317	-	256	INE-1{}4317	873331303934b453899eb683fec769c2	r6.68	Dmel
S1-00113	FBti0063087	2R	5633446	5633746	5633445	5633746	+	301	gypsy8{}5026	ff02c0007979548795c65cd25d1f4194	r6.68	Dmel
S1-00113	FBti0063052	2R	5634185	5636210	5634184	5636210	+	2026	gypsy12{}4991	979c31a215add7e5dcc02eb5877c9788	r6.68	Dmel
S1-00113	FBti0019939	2R	5636549	5637636	5636548	5637636	+	1088	1360{}702	7868c1ce0df74c8abcd852724bcdb062	r6.68	Dmel
S1-00113	FBti0061435	2R	5638021	5638563	5638020	5638563	-	543	G5{}3374	46f0e69667230560000dc44acd32a7ca	r6.68	Dmel
S1-00113	FBti0063053	2R	5638626	5639514	5638625	5639514	-	889	gypsy12{}4992	8d3af1cb62eed9f8d94aa630c35a5956	r6.68	Dmel
S1-00156	FBti0061787	3L	23191338	23191820	23191337	23191820	+	483	INE-1{}3726	2423859d66aed7935ea3b2374e22a9cb	r6.68	Dmel
S1-00156	FBti0062495	3L	23192017	23194217	23192016	23194217	-	2201	Stalker2{}4434	ebd9cae0dad80f8079e300c8bb918244	r6.68	Dmel
S1-00156	FBti0062519	3L	23192441	23192485	23192440	23192485	+	45	gypsy8{}4458	2cf573e7f710276dd05066ad2769f528	r6.68	Dmel
S1-00156	FBti0061893	3L	23194273	23194694	23194272	23194694	+	422	springer{}3832	34e641029d4dfc4de7747a0b9299fad0	r6.68	Dmel
S1-00156	FBti0062071	3L	23196098	23196483	23196097	23196483	+	386	INE-1{}4010	fb94d0b311686239c5946b1c2ce03905	r6.68	Dmel
S1-00156	FBti0062096	3L	23196484	23197368	23196483	23197368	-	885	copia{}4035	c1a0e3d10b374efdf4695477c1805ef4	r6.68	Dmel
S1-00156	FBti0020290	3L	23198025	23198306	23198024	23198306	-	282	invader1{}1179	3930c1cbf8e24b842c4cb40a6ce28650	r6.68	Dmel
S1-00156	FBti0061857	3L	23198694	23198787	23198693	23198787	-	94	roo{}3796	70a25e148914dcb6bdb66fb28b82a7ca	r6.68	Dmel
S1-00156	FBti0062094	3L	23198868	23200934	23198867	23200934	-	2067	INE-1{}4033	8970123401f7ab8fbfc01828924f452f	r6.68	Dmel
S1-00156	FBti0020289	3L	23199035	23200837	23199034	23200837	+	1803	G6{}1178	db0d7cd85ce38f69fb908875d4800e33	r6.68	Dmel
S1-00156	FBti0020288	3L	23200948	23208226	23200947	23208226	+	7279	Cr1a{}1177	dc0587ca1cea0af7193bf70700512ca5	r6.68	Dmel
S1-00156	FBti0061798	3L	23204352	23205039	23204351	23205039	-	688	INE-1{}3737	353dca8a0bcb14f047b91abbc19cbcab	r6.68	Dmel
S1-00156	FBti0061800	3L	23205747	23207684	23205746	23207684	+	1938	INE-1{}3739	c77f85dbde0c61882e874aa029670a47	r6.68	Dmel
S1-00156	FBti0020287	3L	23208228	23209160	23208227	23209160	-	933	Cr1a{}1176	77fe760ebe1acbeeb3f8de75df4ec248	r6.68	Dmel
S1-00156	FBti0061814	3L	23209425	23209931	23209424	23209931	-	507	INE-1{}3753	b448734ea2892c71d5e4b809107b3b90	r6.68	Dmel
S1-00156	FBti0020286	3L	23211210	23212647	23211209	23212647	-	1438	Helena{}1175	5b4b7ae71ae11cb39543b868ed8a436e	r6.68	Dmel
S1-00156	FBti0061905	3L	23212723	23212908	23212722	23212908	-	186	BS{}3844	ce7e4dac7f8466c921d4c2a1a60998e3	r6.68	Dmel
S1-00156	FBti0061815	3L	23214034	23214082	23214033	23214082	+	49	INE-1{}3754	3db1ba9df592861ba029c754d3f67a30	r6.68	Dmel
S1-00156	FBti0061871	3L	23214167	23214297	23214166	23214297	-	131	mdg1{}3810	0f1276af5df6fb9921828258dca4c0b7	r6.68	Dmel
S1-00156	FBti0061888	3L	23214600	23214924	23214599	23214924	-	325	mdg1{}3827	9c8af0c249a4b336d0e606223ca0c27b	r6.68	Dmel
S1-00156	FBti0061859	3L	23215676	23215900	23215675	23215900	-	225	gypsy{}3798	d5c982b02476f83a690d26bbe7420b54	r6.68	Dmel
S1-00156	FBti0061816	3L	23216353	23216596	23216352	23216596	-	244	INE-1{}3755	876cc357981bac29717ad7b0e9f0eee6	r6.68	Dmel
S1-00156	FBti0061817	3L	23216718	23216758	23216717	23216758	-	41	INE-1{}3756	8c9f1df6067d95f71b1c5fbc54fb2311	r6.68	Dmel
S1-00183	FBti0062211	3L	23603360	23607713	23603359	23607713	-	4354	flea{}4150	dbcb02c7b376528634083d2c499ba038	r6.68	Dmel
S1-00183	FBti0059838	3L	23608556	23609267	23608555	23609267	+	712	G5{}1777	784b9c5021c73ce755bc6294ac271bb2	r6.68	Dmel
S1-00183	FBti0063940	3L	23609268	23610746	23609267	23610746	+	1479	G5A{}5879	018cecefd7c36c94a93635bb5f0d2136	r6.68	Dmel
S1-00183	FBti0059873	3L	23611484	23612236	23611483	23612236	+	753	baggins{}1812	87cb7eb5af5a23fc1accbdcab1ea1aca	r6.68	Dmel
S1-00183	FBti0063891	3L	23612488	23612987	23612487	23612987	+	500	McClintock{}5830	a88ac923088a788a3935b8986e274fcc	r6.68	Dmel
S1-00183	FBti0059896	3L	23613523	23613960	23613522	23613960	-	438	R1A1{}1835	5c0c3863aaf43879df3dbac8908f972e	r6.68	Dmel
S1-00183	FBti0063876	3L	23613961	23614216	23613960	23614216	+	256	INE-1{}5815	7fad676f41f219995635a5d65d1a21f3	r6.68	Dmel
S1-00183	FBti0063971	3L	23615093	23617766	23615092	23617766	-	2674	Cr1a{}5910	2e6448c3f2997a1d76ff61b7e6247d73	r6.68	Dmel
S1-00183	FBti0059890	3L	23615682	23616887	23615681	23616887	-	1206	Max{}1829	a200e68353189ec066341f36d61d0c1e	r6.68	Dmel
S1-00183	FBti0063877	3L	23617025	23617237	23617024	23617237	+	213	INE-1{}5816	28242a2948304a9e7cdb67b9fc1eadb7	r6.68	Dmel
S1-00183	FBti0063880	3L	23617767	23618959	23617766	23618959	+	1193	INE-1{}5819	2aeac13da5d5e5433f0ab5bdff7e7a55	r6.68	Dmel
S1-00183	FBti0063887	3L	23618150	23618250	23618149	23618250	-	101	INE-1{}5826	1b9cefa6358f8a3ef3030227153f5220	r6.68	Dmel
S1-00183	FBti0063962	3L	23619360	23620581	23619359	23620581	-	1222	Tc1{}5901	4292c14120fcdc07d00bceb97b72fe95	r6.68	Dmel
S1-00183	FBti0060436	3L	23620654	23625375	23620653	23625375	+	4722	Doc{}2375	8b6ec0139f10872ce8fd8ec6795f3d8d	r6.68	Dmel
S1-00183	FBti0059942	3L	23625392	23625845	23625391	23625845	-	454	INE-1{}1881	6ddccb52c49fcd80e74da38ccccc798c	r6.68	Dmel
S1-00183	FBti0059943	3L	23627231	23627289	23627230	23627289	-	59	INE-1{}1882	917fbbd631308bb0033adac076c23635	r6.68	Dmel
S1-00183	FBti0060470	3L	23627366	23627510	23627365	23627510	-	145	Cr1a{}2409	dc6b2d910522b12f06cded6cd9a4390f	r6.68	Dmel
S1-00192	FBti0062726	3L	23698922	23702200	23698921	23702200	-	3279	1360{}4665	021081b93a2a86ab0b65227b676d013f	r6.68	Dmel
S1-00192	FBti0060445	3L	23699453	23702153	23699452	23702153	-	2701	G4{}2384	05cc01c75afc494edbf307602185d891	r6.68	Dmel
S1-00192	FBti0060375	3L	23702611	23703067	23702610	23703067	-	457	INE-1{}2314	04263e1e69053ddf3ed402a79ca324fe	r6.68	Dmel
S1-00192	FBti0062676	3L	23703352	23704169	23703351	23704169	+	818	diver2{}4615	2f6e9a46cbffca0468c975076ef2c914	r6.68	Dmel
S1-00192	FBti0062694	3L	23704281	23704692	23704280	23704692	+	412	Cr1a{}4633	0306e40bc6961382c8f2bdf85e26f6b1	r6.68	Dmel
S1-00192	FBti0060376	3L	23704413	23704589	23704412	23704589	+	177	INE-1{}2315	90f66fe1bc9d0db254e6df86877fe372	r6.68	Dmel
S1-00192	FBti0061032	3L	23704946	23709956	23704945	23709956	+	5011	gypsy2{}2971	2a0c847bdac6acb7dc1b08d33c23f8af	r6.68	Dmel
S1-00192	FBti0061042	3L	23709982	23710428	23709981	23710428	+	447	Porto1{}2981	2755cf854eb3f38f5a531f7f830e1f3c	r6.68	Dmel
S1-00192	FBti0061033	3L	23710549	23714035	23710548	23714035	+	3487	gypsy2{}2972	06eb52630ba0d0a5bbc146e33ea53bcf	r6.68	Dmel
S1-00192	FBti0061013	3L	23711451	23711507	23711450	23711507	+	57	gypsy6{}2952	cc14dac629317d9faab3e504347322c9	r6.68	Dmel
S1-00192	FBti0060435	3L	23711640	23711732	23711639	23711732	+	93	springer{}2374	51223331589cc62c6cff8c3efe9662ef	r6.68	Dmel
S1-00192	FBti0060995	3L	23714185	23714349	23714184	23714349	+	165	17.6{}2934	687da63d365c3c810ee281aac57307ae	r6.68	Dmel
S1-00192	FBti0060472	3L	23716824	23720346	23716823	23720346	-	3523	Cr1a{}2411	593456d92fe8c157cd0ada4c1edf2eaa	r6.68	Dmel
S1-00192	FBti0060377	3L	23720350	23720873	23720349	23720873	+	524	INE-1{}2316	7e267a14bfc932e52dc008bb4b336b65	r6.68	Dmel
S1-00192	FBti0060944	3L	23721999	23722177	23721998	23722177	-	179	jockey2{}2883	68118dfa11c01199e241b00653bd231f	r6.68	Dmel
S1-00192	FBti0061014	3L	23723049	23723091	23723048	23723091	+	43	G6{}2953	936391b654e50c91f27c2e6007f7c5e8	r6.68	Dmel
S1-00196	FBti0062725	3L	23788067	23793980	23788066	23793980	-	5914	G5A{}4664	5d83f0b274cb22dc8e5025e87a1bdef3	r6.68	Dmel
S1-00196	FBti0059940	3L	23788157	23789407	23788156	23789407	+	1251	X{}1879	d40eb2c0bee7bada3a8f4aff3118b802	r6.68	Dmel
S1-00196	FBti0060482	3L	23790241	23793725	23790240	23793725	+	3485	Cr1a{}2421	886bf132c18d191b94df75caf28f64f5	r6.68	Dmel
S1-00196	FBti0215391	3L	23792407	23793165	23792406	23793165	+	759	Q{}6619	469baffe14c518702d3cb947171dea4f	r6.68	Dmel
S1-00196	FBti0061026	3L	23795379	23797647	23795378	23797647	-	2269	gypsy8{}2965	67473706937a7e2aa09655c989cf2211	r6.68	Dmel
S1-00196	FBti0060405	3L	23795502	23795766	23795501	23795766	+	265	INE-1{}2344	b57ec3e67a21483089219020785029c9	r6.68	Dmel
S1-00196	FBti0062705	3L	23795898	23797179	23795897	23797179	-	1282	gypsy{}4644	a40eed36b528268474b276a41b63fd1f	r6.68	Dmel
S1-00196	FBti0062702	3L	23797165	23797500	23797164	23797500	-	336	gypsy{}4641	83864f99425587d06a44ab985f21b8c1	r6.68	Dmel
S1-00196	FBti0060453	3L	23798440	23798570	23798439	23798570	-	131	BS3{}2392	493c03058bb8ff7c1934933864cd5cdb	r6.68	Dmel
S1-00196	FBti0060961	3L	23798571	23798649	23798570	23798649	-	79	Stalker4{}2900	386c77ce8131d93b142f3f241f134373	r6.68	Dmel
S1-00196	FBti0062696	3L	23798697	23801834	23798696	23801834	+	3138	297{}4635	0b5b9fc1fcdef62606cf75935f8b0664	r6.68	Dmel
S1-00196	FBti0060974	3L	23798848	23799425	23798847	23799425	-	578	baggins{}2913	e3315b3192e4dafb4dcf76d8b9c77903	r6.68	Dmel
S1-00196	FBti0060431	3L	23799869	23800822	23799868	23800822	-	954	297{}2370	1b8cf498712bbde26612c2a4d0170ac1	r6.68	Dmel
S1-00196	FBti0060468	3L	23801146	23801545	23801145	23801545	-	400	1360{}2407	9132c6543713ceebc01c7ebb86995bea	r6.68	Dmel
S1-00196	FBti0060469	3L	23802322	23802356	23802321	23802356	+	35	1360{}2408	f8d59842de5a1d52a1be77830c4d88f3	r6.68	Dmel
S1-00196	FBti0062700	3L	23804072	23805590	23804071	23805590	-	1519	Cr1a{}4639	8e11528e1347e4ba63253b2b924b8f6d	r6.68	Dmel
S1-00196	FBti0060454	3L	23805597	23806568	23805596	23806568	-	972	BS3{}2393	65bdcc564572f6249b36fb65f9943391	r6.68	Dmel
S1-00196	FBti0059941	3L	23806591	23807683	23806590	23807683	-	1093	X{}1880	427680c224acfce3bc96804d2c6b72ee	r6.68	Dmel
S1-00196	FBti0060483	3L	23807684	23809408	23807683	23809408	-	1725	Cr1a{}2422	f676d491aa00a43a9f03e70bb8564067	r6.68	Dmel
S1-00196	FBti0060448	3L	23809409	23809701	23809408	23809701	+	293	G5A{}2387	41190496d25daa9efead9cbf6e9b0eff	r6.68	Dmel
S1-00196	FBti0062699	3L	23809702	23810763	23809701	23810763	-	1062	X{}4638	25bbe488e46bce37f694b1f5d09a1a8d	r6.68	Dmel
S1-00196	FBti0061053	3L	23810369	23810763	23810368	23810763	-	395	X{}2992	882976c7304dcaaecbbd90762902cf7e	r6.68	Dmel
S1-00196	FBti0060432	3L	23811066	23811230	23811065	23811230	-	165	297{}2371	200dfaad1e542ebc6f6673dbab7ef2c3	r6.68	Dmel
S1-00196	FBti0061073	3L	23811268	23811725	23811267	23811725	+	458	G5{}3012	32ef32fb45813e0bad76465d854201c0	r6.68	Dmel
S1-00196	FBti0061072	3L	23811726	23813054	23811725	23813054	-	1329	Cr1a{}3011	b56884a81df4416e985d4e49d33ae16d	r6.68	Dmel
S1-00244	FBti0063975	4	448779	449248	448778	449248	+	470	INE-1{}5914	5b76d566a01635496a5560f41db87241	r6.68	Dmel
S1-00244	FBti0063977	4	449256	449770	449255	449770	-	515	INE-1{}5916	f71c3c267995a8c8f0eec30e0b34b9ac	r6.68	Dmel
S1-00244	FBti0063979	4	450697	451157	450696	451157	+	461	INE-1{}5918	029202928981a3709414514b9e0f51ba	r6.68	Dmel
S1-00244	FBti0020422	4	454066	455145	454065	455145	+	1080	1360{}1514	d051fe436e9d97036d2e578754e426d1	r6.68	Dmel
S1-00244	FBti0063980	4	455333	455514	455332	455514	+	182	INE-1{}5919	2c367f6bb3a79450f1ee6fc995c51fff	r6.68	Dmel
S1-00244	FBti0063981	4	455676	455770	455675	455770	-	95	INE-1{}5920	7f72cae4a684b900741075fec2f08777	r6.68	Dmel
S1-00244	FBti0064154	4	455789	459194	455788	459194	-	3406	Cr1a{}6093	ad70563ab87e34d6d2b8d8b3b7086c1f	r6.68	Dmel
S1-00244	FBti0064134	4	456160	456266	456159	456266	-	107	1360{}6073	3be5e00552c554b0ab2aecfa0b970558	r6.68	Dmel
S1-00244	FBti0064159	4	456287	456352	456286	456352	-	66	gypsy12{}6098	3051781b78115d37655c0925b56a3b99	r6.68	Dmel
S1-00244	FBti0020423	4	456757	457862	456756	457862	+	1106	1360{}1515	442cbe1f126800db0f316dc3953f77a2	r6.68	Dmel
S1-00244	FBti0063991	4	459196	459640	459195	459640	-	445	INE-1{}5930	a044d0ba7b6bfd39702c613424377770	r6.68	Dmel
S1-00244	FBti0063992	4	462883	463013	462882	463013	-	131	INE-1{}5931	364464c9f7b4c42ae7685a59f8457bf8	r6.68	Dmel
S1-00244	FBti0063443	4	468370	468994	468369	468994	+	625	FB{}5382	85af335edbf86d3ddc3a948de6ef22f1	r6.68	Dmel
S1-00278	FBti0060504	X	21678773	21680584	21678772	21680584	-	1812	Stalker4{}2443	d03e0dc2554d2ee301c1fd633fdbb816	r6.68	Dmel
S1-00278	FBti0060595	X	21680585	21687341	21680584	21687341	-	6757	Stalker{}2534	82f7def2fc0e0f00a268c54b11d05065	r6.68	Dmel
S1-00278	FBti0060181	X	21687354	21687593	21687353	21687593	-	240	mdg1{}2120	80327eda57cbef8741ca429f3c6d2c77	r6.68	Dmel
S1-00278	FBti0060197	X	21687594	21687765	21687593	21687765	-	172	mdg1{}2136	0e29b3104a5307aa5bd7b22655bb164c	r6.68	Dmel
S1-00278	FBti0060198	X	21687766	21689242	21687765	21689242	+	1477	mdg1{}2137	517460855b637fbb25b5a474194e188d	r6.68	Dmel
S1-00278	FBti0060199	X	21689243	21704638	21689242	21704638	+	15396	mdg1{}2138	c9831ba4f7ea0170943936f61dc56541	r6.68	Dmel
S1-00278	FBti0060200	X	21689685	21696754	21689684	21696754	-	7070	mdg1{}2139	0ec1c05a23ce1d5775ddf510cf2532ea	r6.68	Dmel
S1-00278	FBti0060182	X	21701193	21701632	21701192	21701632	-	440	mdg1{}2121	bf89d3e03b1c71e0dd9a16fff05ce76a	r6.68	Dmel
S1-00278	FBti0060503	X	21704639	21707241	21704638	21707241	-	2603	Stalker4{}2442	dd6ce0a4ae9e83c58e2c257b238fd7b3	r6.68	Dmel
S1-00278	FBti0060605	X	21705120	21706917	21705119	21706917	-	1798	Stalker{}2544	d26c56f55d9a5c30da5a037f597ad723	r6.68	Dmel
S1-00278	FBti0060201	X	21707260	21709386	21707259	21709386	-	2127	springer{}2140	91629b932a6bb85668c94e6774a7418c	r6.68	Dmel
S1-00278	FBti0060501	X	21709387	21716795	21709386	21716795	-	7409	Stalker4{}2440	bf6a01cbacfe9ba7a4b1f7fd8c83e77c	r6.68	Dmel
S1-00278	FBti0060711	X	21711343	21715777	21711342	21715777	-	4435	G6{}2650	c4e2b080aeafe664b1cacfd91a6b8988	r6.68	Dmel
S1-00288	FBti0060693	X	22396677	22397140	22396676	22397140	+	464	R1A1{}2632	0f93e39ed4bfc663d88c7dd9098db781	r6.68	Dmel
S1-00288	FBti0060692	X	22397141	22398521	22397140	22398521	+	1381	R1A1{}2631	4163d8a7f22fb840e0a861c92daeeb34	r6.68	Dmel
S1-00288	FBti0060578	X	22398813	22399292	22398812	22399292	+	480	G{}2517	25f8ef543aa99c7096e39305217dbbda	r6.68	Dmel
S1-00288	FBti0060709	X	22399670	22399775	22399669	22399775	-	106	gypsy6{}2648	603307da6ea61c47ba6b5f378a86be94	r6.68	Dmel
S1-00288	FBti0060579	X	22399791	22403917	22399790	22403917	+	4127	G{}2518	166f1269a62d373e31be815c8332612b	r6.68	Dmel
S1-00288	FBti0060204	X	22403918	22404227	22403917	22404227	-	310	G4{}2143	712f752847d649d1e0a4251972bab3d8	r6.68	Dmel
S1-00288	FBti0060220	X	22404884	22405098	22404883	22405098	-	215	antonia{}2159	fe91d7d7c42ff5276064f79c953569db	r6.68	Dmel
S1-00288	FBti0019708	X	22406729	22413355	22406728	22413355	-	6627	H{}236	d746ac377775c5d5c9d327df102b6af6	r6.68	Dmel
S1-00288	FBti0019709	X	22408553	22408923	22408552	22408923	-	371	1360{}237	df32c8ca990669222e8298d451eb13bc	r6.68	Dmel
S1-00288	FBti0019710	X	22408942	22413264	22408941	22413264	-	4323	invader2{}238	f22dd311d475f23e39996e20f8140f4d	r6.68	Dmel
S1-00288	FBti0060668	X	22415029	22415088	22415028	22415088	+	60	baggins{}2607	657a5be733a6ff5fcb02d88f974d80e7	r6.68	Dmel
S1-00288	FBti0019711	X	22415178	22415458	22415177	22415458	+	281	G{}239	c387c45657de7f05c9b0c716ded5d1f3	r6.68	Dmel
S1-00288	FBti0060555	X	22415459	22415606	22415458	22415606	+	148	1360{}2494	0e13e25edc823f09ce7bf473cb6a2f90	r6.68	Dmel
S1-00288	FBti0060487	X	22415946	22423876	22415945	22423876	-	7931	flea{}2426	0fd3f7da0e9e161d1772462ba4531288	r6.68	Dmel
S1-00288	FBti0019712	X	22417089	22422470	22417088	22422470	-	5382	invader3{}240	be955e7ac6e17286e9c33c12edafa9f7	r6.68	Dmel
S1-00035	FBti0019862	2L	22258692	22260733	22258691	22260733	-	2042	G6{}549	95b5dca1d7a8479cb47864627e6b6924	r6.68	Dmel
S1-00035	FBti0060415	2L	22261074	22262565	22261073	22262565	-	1492	gypsy8{}2354	9a872fd52ca39bd27a5e10266c34d48e	r6.68	Dmel
S1-00035	FBti0059711	2L	22262837	22265460	22262836	22265460	-	2624	Rt1b{}1650	0cee37a0a8694bc7083cb1e2843560c3	r6.68	Dmel
S1-00035	FBti0019864	2L	22263134	22264223	22263133	22264223	-	1090	1360{}551	d17fe208b6f9dbbe3575d949ba9a6642	r6.68	Dmel
S1-00035	FBti0060414	2L	22267704	22269459	22267703	22269459	-	1756	gypsy4{}2353	3c2d05fb6580dd77677ab1c3e128e97e	r6.68	Dmel
S1-00035	FBti0060633	2L	22268617	22269039	22268616	22269039	-	423	gtwin{}2572	c416ac46c5da798664afe81e25ca3a97	r6.68	Dmel
S1-00035	FBti0060705	2L	22269091	22269202	22269090	22269202	-	112	17.6{}2644	68d8314809c03199a766e5f8e7c19e41	r6.68	Dmel
S1-00035	FBti0060635	2L	22269460	22273050	22269459	22273050	+	3591	invader2{}2574	9f1af6e8962d581e2f8cd8c37031465b	r6.68	Dmel
S1-00035	FBti0060413	2L	22270052	22272124	22270051	22272124	-	2073	invader6{}2352	88e6ed7c8155b5a9adb72253d66ca894	r6.68	Dmel
S1-00035	FBti0060677	2L	22270257	22270860	22270256	22270860	-	604	invader1{}2616	86d96b056eca1ce83a48b5c531bcd1ac	r6.68	Dmel
S1-00035	FBti0060639	2L	22272125	22272473	22272124	22272473	-	349	invader4{}2578	0a54e9cab926979deafaed2335235e57	r6.68	Dmel
S1-00035	FBti0061176	2L	22274691	22274838	22274690	22274838	-	148	gypsy3{}3115	f9afa01d350a1ac09fa8af02cd63e3c9	r6.68	Dmel
S1-00035	FBti0060584	2L	22276285	22276631	22276284	22276631	-	347	Rt1b{}2523	48dce570ddbb610c9a0837fc859e9c7d	r6.68	Dmel
S1-00035	FBti0060174	2L	22276997	22278015	22276996	22278015	-	1019	jockey{}2113	9a9bada54ddff6f294af304e9105095e	r6.68	Dmel
S1-00035	FBti0060175	2L	22278133	22278328	22278132	22278328	+	196	jockey{}2114	0d1db8eb2b3ea43d81acc9b2bb9f91d8	r6.68	Dmel
