exp_id	model_key	window	stride	weight_mode	data_jsonl	model_dir	n_windows	variant	threshold	bp_tp	bp_fp	bp_fn	bp_tn	bp_precision	bp_recall	bp_f1	bp_positive_rate_true	bp_positive_rate_pred	bp_n	true_segments	pred_segments	segment_tp	segment_fp	segment_fn	segment_precision_iou50	segment_recall_iou50	segment_f1_iou50	mean_matched_iou	boundary_precision_100bp	boundary_recall_100bp	boundary_f1_100bp	median_boundary_error_bp	mean_pred_fragments_per_true_te	median_pred_fragments_per_true_te	split_true_te_rate	missed_true_te_rate	pred_short_fragment_rate	mean_pred_segment_len	chrom	source_path
PIPE-TEFM-SEG-SF-20260618	generanno	4096	4096	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s4096/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	1200	raw_threshold	0.5	2272044.0	142882.0	139853.0	2360421.0	0.9408337978058128	0.942015351401822	0.9414242038707448	0.49070170084635417	0.4913179524739583	4915200.0	7183.0	14641.0	5289.0	9352.0	1894.0	0.36124581654258586	0.7363218710845051	0.4846957478005865	0.88913109515905	0.3072194522232088	0.6262007517750243	0.4122067448680352	4.0	1.4843380203257692	1.0	0.1717945148266741	0.05805373799248225	0.5901919267809576	164.94269517109487	WEIGHTED_MEAN	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s4096.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	4096	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s4096/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	1200	gap50_min80	0.5	2283956	181682	127941	2321621	0.9263144062510393	0.9469542024389931	0.9365205990320931	0.49070170084635417	0.5016353352864583	4915200	7183	4252	3298	954	3885	0.7756349952963312	0.4591396352498956	0.5768255356362046	0.8552388765074527	0.5919567262464722	0.35041069191145763	0.440227372103192	7.0	0.9342892941667826	1.0	0.010023666991507727	0.07754420158708061	0.0	579.8772342427093	chr17	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s4096.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	4096	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s4096/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	1200	gap50_min80	0.5	2283956.0	181682.0	127941.0	2321621.0	0.9263144062510393	0.946954202438993	0.9365205990320931	0.49070170084635417	0.5016353352864583	4915200.0	7183.0	4252.0	3298.0	954.0	3885.0	0.7756349952963312	0.4591396352498956	0.5768255356362046	0.8552388765074527	0.5919567262464722	0.35041069191145763	0.440227372103192	7.0	0.9342892941667826	1.0	0.010023666991507727	0.07754420158708061	0.0	579.8772342427093	WEIGHTED_MEAN	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s4096.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	4096	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s4096/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	1200	gap100_min100	0.5	2293605	237996	118292	2265307	0.9059899249526288	0.9509547878702946	0.9279279570862576	0.49070170084635417	0.5150555419921875	4915200	7183	3356	2357	999	4826	0.7023241954707986	0.32813587637477376	0.4472910143277351	0.8459806537581631	0.5023837902264601	0.23472086871780592	0.31995445488186736	8.5	0.9241264095781707	1.0	0.0034804399276068495	0.08032855352916608	0.0	754.3507151370679	chr17	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s4096.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	4096	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s4096/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	1200	gap100_min100	0.5	2293605.0	237996.0	118292.0	2265307.0	0.9059899249526286	0.9509547878702945	0.9279279570862576	0.49070170084635417	0.5150555419921875	4915200.0	7183.0	3356.0	2357.0	999.0	4826.0	0.7023241954707987	0.32813587637477376	0.44729101432773505	0.8459806537581631	0.5023837902264601	0.23472086871780592	0.31995445488186736	8.5	0.9241264095781707	1.0	0.0034804399276068495	0.08032855352916608	0.0	754.3507151370678	WEIGHTED_MEAN	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s4096.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	4096	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s4096/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	1200	gap200_min100	0.5	2316407	369883	95490	2133420	0.8623071224625785	0.9604087570903732	0.9087179422802655	0.49070170084635417	0.546527099609375	4915200	7183	2505	1447	1058	5736	0.5776447105788424	0.20144786300988446	0.2987200660611065	0.8292110716764844	0.3848303393213573	0.13420576360852013	0.199009083402147	11.0	0.9356814701378254	1.0	0.0011137407768341918	0.06612835862453013	0.0	1072.37125748503	chr17	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s4096.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	4096	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s4096/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	1200	gap200_min100	0.5	2316407.0	369883.0	95490.0	2133420.0	0.8623071224625783	0.9604087570903732	0.9087179422802655	0.49070170084635417	0.546527099609375	4915200.0	7183.0	2505.0	1447.0	1058.0	5736.0	0.5776447105788424	0.20144786300988446	0.2987200660611065	0.8292110716764844	0.3848303393213573	0.13420576360852013	0.199009083402147	11.0	0.9356814701378254	1.0	0.0011137407768341918	0.06612835862453013	0.0	1072.37125748503	WEIGHTED_MEAN	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s4096.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	4096	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s4096/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	1200	hmm_penalty2	0.5	2272932	143438	138965	2359865	0.940639057760194	0.9423835263280315	0.94151048398939	0.49070170084635417	0.49161173502604166	4915200	7183	6250	4977	1273	2206	0.79632	0.6928859807879716	0.741010943199583	0.8843094150185786	0.66592	0.5794236391479883	0.6196679818357775	4.0	0.994431296115829	1.0	0.047194765418348876	0.06181261311429765	0.09584	386.6192	chr17	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s4096.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	4096	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s4096/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	1200	hmm_penalty2	0.5	2272932.0	143438.0	138965.0	2359865.0	0.940639057760194	0.9423835263280315	0.94151048398939	0.49070170084635417	0.49161173502604166	4915200.0	7183.0	6250.0	4977.0	1273.0	2206.0	0.79632	0.6928859807879716	0.7410109431995832	0.8843094150185786	0.66592	0.5794236391479883	0.6196679818357775	4.0	0.994431296115829	1.0	0.047194765418348876	0.06181261311429765	0.09584	386.6192	WEIGHTED_MEAN	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s4096.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	4096	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s4096/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	1200	crf_style_penalty4	0.5	2273510	144085	138387	2359218	0.9404015147284802	0.9426231717191903	0.9415110326303471	0.49070170084635417	0.4918609619140625	4915200	7183	5942	4801	1141	2382	0.8079771120834736	0.6683836836976194	0.7315809523809523	0.8819295707330782	0.6709861999326826	0.5550605596547403	0.6075428571428572	4.0	0.9807879715996102	1.0	0.036753445635528334	0.06278713629402756	0.07926624032312353	406.86553349040724	chr17	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s4096.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	4096	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s4096/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	1200	crf_style_penalty4	0.5	2273510.0	144085.0	138387.0	2359218.0	0.9404015147284802	0.9426231717191903	0.9415110326303471	0.49070170084635417	0.4918609619140625	4915200.0	7183.0	5942.0	4801.0	1141.0	2382.0	0.8079771120834737	0.6683836836976194	0.7315809523809523	0.8819295707330782	0.6709861999326826	0.5550605596547403	0.6075428571428572	4.0	0.9807879715996102	1.0	0.036753445635528334	0.06278713629402756	0.07926624032312353	406.86553349040724	WEIGHTED_MEAN	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s4096.tsv
